"ctrl 1"	"ctrl 2"	"ctrl 3"	"case 1"	"case 2"	"case 3"
"g749"	7.81387331135711	-6.90704931627407	-4.39637574256229	6.91212059691487	0.794715399554513	12.2547460614012
"g750"	5.89898733716195	1.52743952779487	-2.57373053673432	-8.5149824399151	-8.67173468534948	-8.10794288011742
"g751"	2.39127089337663	16.1701100872211	8.8828092963238	6.51881508275648	1.957824986913	15.7402821992211
"g752"	-4.62324331438117	15.6747971837022	-6.52230711987744	-11.5125392239979	-6.03422385987	29.3030165932237
"g753"	-12.8564062986971	-2.46759813801635	12.775600304646	-6.86896405705386	12.2899560856634	-4.38285272951486
"g754"	-7.75477831427468	10.7089985419533	11.1131674257545	2.84865132332247	19.5213666920724	1.87513807269666
"g755"	-11.6798336075337	-8.86080112603806	-3.7698683405051	-0.592632940209756	-13.3766558493425	1.84706890482554
"g756"	6.10013563442088	6.29923609362796	-1.30758369362507	-4.77422436012766	-21.8143674342617	4.06227935129915
"g757"	-6.46163231980306	4.90292751137364	-3.15939991277715	-8.86914392008212	8.83544228489797	12.0499022155819
"g758"	10.8730120198408	-4.16453480922493	-2.67553289092707	13.8928251331082	12.8658985723614	-3.09305523951738
"g759"	-9.53397419273304	8.09719708420426	0.77180935935329	-1.10998733855961	10.4705788074069	-10.8672239799856
"g760"	4.14695265662277	-3.38537025050452	-9.62704905159565	-10.0191753357379	-11.2535549293472	-8.30140731331702
"g761"	-8.1121020094132	8.97754859879298	-5.64786242079767	6.86802802802635	-4.34884678790587	4.45234949069741
"g762"	-11.7462103976222	5.78461109994502	-0.232809379139508	9.49224189620484	-10.5286081192154	-25.1030810894747
"g763"	21.378007319464	-7.74250742829091	-14.9037973316603	-11.3332660342986	-10.0674359804531	-15.4258428994736
"g764"	-0.410079639039863	-0.189092879190643	-13.7844351777431	-4.08766238884417	-10.6724419793968	19.9953322315719
"g765"	5.12923025330705	-4.84307933243142	9.53849935297189	-2.29500018069214	31.8551816530149	-20.7944161705641
"g766"	-1.56191954842554	7.18334796171655	-8.04474234633667	16.241278823307	0.852445126412075	-0.685347639231369
"g767"	5.79223123723074	0.0902570285898239	0.57604442387611	-9.40267272108407	3.05054773642607	-1.13144563305085
"g768"	13.8151807930036	-9.1742296140917	-2.01612693907913	-4.92008251146182	9.89072436721578	12.3537924820548
"g769"	11.6327441882103	-1.22596418382001	-10.2971404347208	1.75057739908079	8.36897581383678	-5.60576706228811
"g770"	4.75335483862014	-2.27162397833113	-6.50370340134617	-3.55024406028704	-20.6582571743569	-1.46811319243367
"g771"	-3.54398374487117	-7.2449941029168	13.9565396526268	-19.5034323209517	3.70247069836487	-15.9131760609009
"g772"	-0.654152638522907	14.9020809130695	-13.5443381685614	-13.9347889354606	-10.6734000073451	10.8898448486003
"g773"	-10.9502830025465	3.20523044401676	15.2072051667193	7.9936146374718	-2.25665688921279	24.3001578424965
"g774"	-3.85845214148636	-0.916077618315806	1.08118065171563	-5.54776701067682	-8.56541413244074	2.88990990961464
"g775"	10.3351600780978	21.337309106397	-5.85459629189427	-5.06736482802509	-25.4823052573656	-1.60238529632086
"g776"	-7.24033722212484	-2.8974318097842	-8.98447897666346	10.9028407293594	20.4974317359903	-0.418124717673525
"g777"	-3.63891218604275	5.36680278483917	-2.27776644814723	-14.4770227937214	-14.3510442863847	-4.27289548120976
"g778"	-14.4622886720188	-10.1747970487472	4.19497291416699	12.6585330394133	2.21319709640204	5.94074184780694
"g779"	25.8274036634905	-1.20422485976692	-14.4940366574028	5.79986420614726	7.12355882276665	5.74436193620219
"g780"	11.6363300154433	-2.8003524889971	0.533375430599194	10.4330076158404	-8.66261800670079	-10.6885814454093
"g781"	21.4886798260764	-5.2209175741376	2.5572365911187	-5.85947646879713	-22.0137737903131	5.43529181298625
"g782"	-7.88102864814644	-10.8015711086417	-5.80849163779816	6.54487505629958	-2.04218454513435	11.1956174666504
"g783"	-6.87990949748159	-5.91971269335716	-0.592607708956809	-17.6484928688908	11.0246668052248	-3.48051743633136
"g784"	6.02425064493256	-3.69134966612583	-12.1232869221089	5.97164367818596	-11.3856546969102	7.13286404436555
"g785"	-21.781172010192	0.594401445594201	-4.26859839060784	-7.81947834722714	-8.51060619907014	7.32079030854042
"g786"	0.106115350512893	-5.09271002712144	4.02546994866075	3.27202283521618	-3.23077934590132	-16.7535102276937
"g787"	-4.97179468675975	-7.61244454874948	-0.863852067595547	-4.4830626208578	12.8581209226873	8.37886673108915
"g788"	-1.4672668509889	-21.6252012390591	-2.58420760321929	4.21282181343688	-4.25156328250202	-7.2653794438189
"g789"	-7.47392029990192	-2.32125661646803	-13.8997178194166	8.42314941231658	-1.20080754965706	-1.02920949356364
"g790"	-6.56644279061058	2.79476758721175	10.0946487709631	7.35556790036177	-0.583292917716473	-10.3807836126379
"g791"	6.72486550554252	-10.6162337710422	11.1691997842475	3.39291359168348	10.612084776029	-5.1230073395195
"g792"	-4.21330991885992	0.693673886048781	-11.3311354482954	3.26213100627682	-3.73588317748107	4.49453644249775
"g793"	-2.43480933625178	-8.4480112846472	-8.52485690309277	5.54962555051347	6.08691009630934	8.0459252621377
"g794"	-12.1082624456677	-4.00263720773673	6.14566078912371	-1.41805116011458	-9.94749394735659	6.08013659449753
"g795"	-2.03586745181662	17.4042243160265	-14.3220209102135	-6.47762710316964	-10.5037728468102	0.892846136218449
"g796"	2.14578025432495	-0.389411781519696	-29.1396052539877	-16.387634976695	-0.625497003945834	-17.1600746673954
"g797"	0.758432468360089	-13.3309887777801	-3.51435027998811	-3.45777491314398	-0.734446892813371	-17.1826351409803
"g798"	1.7469613445098	17.3007638386255	9.8726834231574	0.538740584278518	7.11322400654668	-13.3319729018403
"g799"	8.58620728722484	0.724146318493046	-11.8094069068435	-10.4634797976791	-5.88794304319911	-21.0266093538413
"g800"	9.66189156663953	-7.05656091289047	-0.69665850080786	-9.43166932882082	-1.35226112002424	-5.66879316074259
"g801"	7.73821630156221	-1.47983598189437	17.6487302572689	10.4909187333504	4.90852485497371	0.581747077379798
"g802"	5.06182432839098	-5.13665583519886	12.5733241195939	23.2706445089132	-0.263359734021591	-1.78609946836338
"g803"	-12.3811894189428	4.82139095808697	-7.95503086860286	-14.8216990790029	13.2731067311516	-3.51929010999259
"g804"	-1.81272274361889	-8.29369764046416	-23.8279437451423	-1.73428221244298	0.985679254015994	11.3037684135173
"g805"	6.76722461091564	23.425455787209	9.02110570205419	-3.52144906627912	21.7400960892572	-1.22080651514772
"g806"	-10.34006616089	-10.7069961136809	-2.76559543510599	5.86271530859191	5.4080631703949	6.86187138128926
"g807"	1.46307529588532	-7.28064188143777	-2.55796959636	3.8297810213943	3.03193288605485	12.2512931860363
"g808"	3.54598270577722	-0.58200413678375	-10.4543080032498	-8.14571801057676	16.7042632426122	3.32332142130686
"g809"	8.63460944827964	-9.42276522936697	-9.76270355795973	5.03515261867065	5.32815633212345	2.41909170256335
"g810"	-2.9040109223638	-5.53949435291805	3.35261744434997	-1.76268200320459	6.02503150984964	-25.7497178510887
"g811"	-9.89236045952198	8.0833993199259	8.75617490496813	4.01741163313605	-1.60676510332182	17.024827454799
"g812"	9.82689968142305	-3.02801952912184	0.121157990323643	-27.9112597694881	5.2529144594932	7.26547930736277
"g813"	-12.9686646454976	20.9779059965021	1.74662249099362	4.17882718042299	9.72843900235703	-12.6383538761732
"g814"	0.782829658159566	-14.6012336999261	-15.5707810867034	3.70105713670958	-12.8317999078129	6.66699524214232
"g815"	12.2495814654624	-9.08225631218619	9.57557807090037	-17.694999996554	8.58333982684852	-5.10795341548727
"g816"	6.1936740732899	-3.61334076032481	0.355641339168246	4.03310728767938	0.480984776134561	4.38200990226566
"g817"	14.661866370229	-1.92788866050609	-10.578888192655	-26.6729647940999	-11.9692731104985	13.1323268133198
"g818"	11.1039646623963	14.1898509205019	-13.3401938540894	-21.8452430571396	-12.2867684132535	-2.18092095077989
"g819"	9.81853750435193	12.1987040826461	9.43725707556784	3.58794526743932	6.48765721616957	-0.747242065291752
"g820"	0.142514553928709	0.19132081396335	-2.08980202159472	-8.32329392426516	0.948496568529449	15.2113592592294
"g821"	-13.3577902081282	-20.2054782881318	-16.3936452416705	-8.65701434818723	-9.14717266187874	-0.995174250764261
"g822"	10.901962364342	3.77698320598676	11.4552877151264	9.9951943931371	-4.65600525159126	4.17426691880055
"g823"	-5.95270552515485	-8.0985896173211	2.18534606331769	-2.16347605608047	0.738580273862434	-7.51488075464617
"g824"	12.0188393463417	4.62682752600176	6.29164451251821	-3.98323698973524	-27.9477206502868	5.2389709546929
"g825"	-11.84998773162	2.98967190889587	6.01047738611415	-16.2171101824789	4.17898328654732	14.2136881736222
"g826"	-7.33408698772798	-16.4723299262141	-11.3790315090922	-3.62513995350479	-12.7107396506125	-15.5820563831974
"g827"	4.58011032187442	-11.9451368076589	10.2394795508488	13.2624328116236	-1.76256195745204	14.3698862485215
"g828"	16.2325366935733	1.07460638759374	14.3576391623927	-3.91346016709047	-7.9027450929247	2.97973116502988
"g829"	9.47426372333062	2.76585006916646	-7.05849407796797	4.76309606486985	19.8901150305327	-17.2039039542848
"g830"	-7.92404425726662	4.17503951547773	-9.24665092876746	-14.2017403475198	2.13523893998693	-6.49792462009969
"g831"	-1.64714095397515	-5.72363900858755	8.86915545456384	-6.82766472577243	-2.20303891911624	0.999094983110057
"g832"	-0.50632475627759	-12.7165313459189	-3.43888300827662	-18.68084390563	-0.476121132313123	-8.38573954207459
"g833"	5.6424981740275	-3.38320936613832	-6.12604128802041	8.09535118432126	-3.67965030125133	11.1732059893226
"g834"	-19.4808631879386	10.4215765784827	-7.29340137354534	-5.33794001948242	7.71932719504632	1.32392756312489
"g835"	0.162303400014084	-5.70923442266666	2.99955491527274	10.0974115694639	6.59154990762265	-6.04034305097765
"g836"	0.250164416210379	-16.2211603715078	-4.44653626039138	-2.19946311529215	-5.17905966191477	11.7671207382612
"g837"	5.39369182029514	5.10746543542163	-12.6775055428743	-5.34181881716052	19.9810404826945	25.680145669156
"g838"	-26.8483388732432	8.39737105962442	6.12518728994482	-22.1421097137563	4.38680495410139	8.5960480764666
"g839"	4.65235528481879	-1.63829263259	-13.0443008291949	-8.71917277003507	-14.5357991734423	-6.35602136020597
"g840"	1.03733769802948	-0.635412172412361	3.82815572342597	-22.0545874318035	-10.1623253227795	1.25443419372845
"g841"	-2.39579851752742	-0.480124902301781	10.5793993603176	15.3153945313553	-3.06836235560019	6.16645097656438
"g842"	0.48799180894109	0.115878310604931	-5.88160330503242	-4.76935834568358	-6.32224332467941	-11.6354165237065
"g843"	-5.61374561758412	0.578250098553383	5.42214177027828	4.56207981400724	-16.6348561358926	-16.1046172753657
"g844"	3.30363624896811	14.1049428700083	3.30892145971225	-1.00348991894585	15.1148901451737	-10.2400756242934
"g845"	14.2130611649432	16.0328930657383	15.1616941094179	-1.95893841024251	-5.25266710713395	2.55120826258566
"g846"	13.2081926913163	-1.26566242157788	15.9006505697996	7.20136657048205	-2.81522954424498	-20.6596912581829
"g847"	2.80190257109273	10.7796287396797	4.02822716806801	0.311758871577467	4.84584911609587	3.35413633301164
"g848"	-15.9209749021075	4.12639307840327	-12.8528441375599	-2.65987851853176	-5.51939217539488	7.29150480497031
"g849"	-20.3645890022867	7.06153861658464	6.26203086889992	-4.33478686178358	6.52544493722294	-7.22758690372494
"g850"	8.86705461909775	-8.56672923514929	5.62208407861176	-5.92991069332443	3.7530617268951	-11.6993040381811
"g851"	-4.53663148278187	-10.881909865045	-6.93381643719326	4.19316368886222	-1.90557299800284	-9.1268392913354
"g852"	-7.26736996130875	7.30337483186356	-3.61873920511092	6.33458137885083	-20.7286405542236	-8.69991049148365
"g853"	-13.5656769402456	9.96489539272771	-24.6418505116307	9.30251790369229	-0.811258802219742	-2.90920355322225
"g854"	0.8529339367679	2.68556900351608	9.06266605481802	6.44013819829668	14.7716924529247	-6.05382617765467
"g855"	3.52559900095963	-23.247746060854	-6.21218892710406	-0.386023587863898	-14.099225292658	-12.3216656230989
"g856"	-4.54772325364355	-11.2647514798274	-8.41680036333883	4.75706186518521	5.65944468582606	-15.3669427588426
"g857"	4.50974349298822	-3.8502735986604	1.42750608991687	-5.06181841648544	4.5077047721128	14.4043527159476
"g858"	15.1672577829003	-3.23772657088875	-3.34591185660714	-12.2566675143185	-2.99560271258227	8.34189234517611
"g859"	-3.88192597039544	-4.5759447241739	-14.7448828635321	1.27384671430321	-6.09512281634403	-6.89285121016017
"g860"	-9.62951375282939	-12.5319518408612	14.2226741733303	15.5871622124392	-2.16067436822579	-7.17625593904312
"g861"	-19.5972708437506	-3.82849235975566	14.4808107041665	-2.52754381662433	8.7632577855179	11.9988270958239
"g862"	-18.3051971051775	19.5170239213788	4.89110220851121	-33.9387099162022	6.09771100691975	9.00978983788105
"g863"	15.5574121525401	-2.17661205639914	13.7311800537134	-5.88981398771178	-1.91004288608954	-4.09130545797487
"g864"	1.57308631145707	6.91681328541105	-8.74973609431195	3.20479967895431	-8.01829938359277	-3.7878511142422
"g865"	-21.0947771902154	-13.9008135169929	13.3305931416579	-12.306339567985	-1.70466232211277	3.45123443530386
"g866"	1.91029721075516	10.9150656445451	5.5041698428713	-7.30039018164427	-9.84659563804931	-11.6957758427591
"g867"	-5.93465051846716	10.102289296326	7.69025784426082	-17.7786131415413	5.61771767272974	1.39965290236419
"g868"	-15.8068635155232	-13.5327322571159	-15.2729942090905	-2.27781829823257	-9.19396808924356	9.83056651718738
"g869"	-6.77010713118865	-7.43118026854653	2.17026770221995	-5.75783266261433	5.77184098684407	10.1635034651077
"g870"	3.38647736378323	8.90646310538861	-5.91942235085539	-2.51201481723684	-12.2812404413277	2.06575184126723
"g871"	-3.63597072315618	1.54561521956984	-9.07621998597363	-4.68577626076621	-9.29484098283526	7.99874753634309
"g872"	5.68237866328961	1.00731469526557	-0.776099716941756	-4.50248109972851	10.179734374566	-21.7691466677663
"g873"	8.73457666834602	9.79446097986575	-6.26354105038551	3.85907710981102	-3.77054427564391	-15.1818073196616
"g874"	8.37538079867626	4.86011257663805	-4.23489723304497	-11.8869979979308	1.32314593538287	11.340591745773
"g875"	12.0865615126514	-6.25719312026139	-7.6930127329912	-1.82943043330849	-2.45481982371436	-3.54892944531107
"g876"	-13.6012046744121	-3.81177595490739	9.19809283892375	0.552670489191144	4.44011901868191	29.8410849664019
"g877"	6.61727089107215	5.148367313003	-6.28134050941644	0.904909320011022	6.09143010367916	-3.48067851061844
"g878"	-1.83511279684837	-4.85408683338505	0.306477898078902	5.65930575993509	-17.5895372497506	-1.01099659321621
"g879"	10.9650001165988	-15.8672834702793	0.660640986613526	10.5624458660457	4.86558095863352	-0.582245765365999
"g880"	19.5393655144751	7.83241460381202	2.30370535214957	15.4435931443323	-1.1312500534905	-3.38601737652258
"g881"	6.30046824346678	-1.31201157751107	-0.760609164187029	13.7545290519885	-1.11853138371064	3.68115977283874
"g882"	-12.8824710034693	-0.14931218948291	-16.5888695163332	5.44366890217875	-4.97911246947822	4.30106283801203
"g883"	6.14487411658848	-8.98063265866295	-4.0501025744567	-13.8026255398619	6.65776463393609	-9.77088690078218
"g884"	0.316913536774288	-6.48011497864848	3.16501524852409	4.38570687466191	-9.7136355896158	-5.09146794588314
"g885"	-1.62742934735875	-3.78005874549878	10.2144932890928	-12.0495190024512	8.29746497939783	-8.38745855489615
"g886"	-4.58215476294347	-7.05183635777797	2.33477746625617	-0.426869129992474	-10.4121962551101	-0.582042674672271
"g887"	-7.21105316450811	-10.8969113332928	3.17008866706214	8.01704238033501	-1.71167121602294	-5.22462749456695
"g888"	-20.2564231637415	5.51865598529736	6.96716107529925	11.7877750612294	5.83471375490758	-4.64665744587914
"g889"	-12.1089717933676	-13.5992514799047	1.53230004735919	-12.4868015412629	-3.92056949270644	-6.933669140889
"g890"	-11.1016008316207	1.52259484833346	-8.50384780617446	-16.6981272716006	-7.98890154572096	-10.0430566659509
"g891"	6.47629691082348	0.0794479030286633	2.32383232981426	5.40567008070162	-20.6934739325729	-8.89718701578894
"g892"	1.29938086671099	-0.944614607396462	19.0936387892474	4.39809141871901	9.90409209808116	24.4405810332501
"g893"	-12.2432466312032	9.770984472987	-23.3844117875965	-1.53956255013022	-3.31803402229283	-0.508834003639047
"g894"	3.77994370078494	4.22954588791498	11.2189705505961	8.07897702609807	0.643329503127473	-9.86969892669195
"g895"	10.7518517820053	-21.1747615924277	-2.69778041354308	-20.0762845505155	-12.542210335928	6.46638528113163
"g896"	4.69010405422859	25.0631119394142	-16.8754074529271	-12.1332371522865	18.0254842901212	-10.7958741825728
"g897"	-5.50902973179121	7.47724592875556	-10.7200742281255	2.39199604688227	-17.7402356680209	12.2385304559766
"g898"	17.1903511331463	8.26591371396576	-7.88358913912884	7.74473473734904	-6.07157012214318	-1.77825684772157
"g899"	3.68736379724575	-7.29792902788679	-6.99917839463198	-4.59170361211858	-4.15916503820654	4.17554650019053
"g900"	4.19124548454551	3.45684482583146	-9.56862235540384	0.201746418917535	0.372209433442368	7.78388312297486
"g901"	6.13537273255277	16.221241230546	0.924543733415684	11.517800400754	3.93012649006617	4.84059486088876
"g902"	-14.5297107885568	4.7472915280585	15.2376584525491	-3.51679520888377	13.6275130669257	17.868550497543
"g903"	1.47867094504133	-8.30304094477029	0.485806330177477	2.31665948953114	-2.65871627944682	-2.53958844892127
"g904"	-3.29100704158562	-13.0099632925724	-4.8515369200428	10.7538638665848	-22.2894580457733	-4.2782818756069
"g905"	3.15472777805313	-2.96792526732024	16.1621750084287	-11.5060377832596	8.24507740525284	-20.7725643788523
"g906"	-7.74809259236782	15.596651118085	3.05901524574244	-5.91745165127732	7.21272657121044	16.7312792352865
"g907"	-6.56660260773763	-11.5912354511499	-22.871975265135	-16.10815242137	-18.6253881238634	4.28151574170415
"g908"	-8.23679984615144	12.8011110160421	2.47011036269513	-1.96751658964834	-11.7963087237675	7.93551598868721
"g909"	-2.54855678818031	1.31636230525465	4.11106118872639	5.1789229459378	22.3606370056574	-2.20894604898045
"g910"	-8.77246364121472	-7.83375355170944	5.65633861627982	-1.44042086004504	7.69348619605215	0.674941660127983
"g911"	-34.1799807831046	-1.34566043614246	-1.36431461273174	13.9850680490803	-13.7055789477436	9.51334657513129
"g912"	-1.25425684931984	17.8317902622797	-3.14221082333887	4.10039105122786	-0.377461772146466	1.45085803243368
"g913"	-7.28268608733372	-25.6851840901209	5.17486572555375	-4.92026761996475	5.17972360681162	-9.93339779546693
"g914"	-6.59282933149267	-6.88255751383233	-9.69456211835182	6.2119755953602	-10.1358835928022	2.83793927430147
"g915"	7.42853564654262	12.8048746392132	29.119215849088	-11.9603766160704	-0.944674983122733	-13.7383641104645
"g916"	-6.31362934283771	-15.7321119207391	16.968095800506	10.1461784163926	-9.64366092177404	3.80257080749742
"g917"	14.5855315695944	14.8206141139131	-18.1809202997832	-13.989917484528	8.83800190544027	-3.27826628628911
"g918"	-0.772870536606569	-6.95706942399942	5.4147477303954	2.13655634384249	10.3752084117409	-5.6636691544901
"g919"	11.3218931486113	13.2609807707757	-10.7471502095497	-0.221441517984005	3.85471079964772	-12.1959712642799
"g920"	-5.19627031342817	-3.44714604354907	-6.18669787462311	7.66273344211333	-13.7359899851156	-6.78212867513413
"g921"	-19.7824398910971	13.0587358901922	23.1897633771791	-7.52329219213583	0.679464820122419	-2.81220410182055
"g922"	16.3226446699177	-2.55530222688561	16.8190339638266	1.21068266950762	4.19810225840808	13.4586365663362
"g923"	13.6148906518672	34.6295529043938	-10.8495111053628	15.6876332056818	-10.4264529241283	-4.60283478195822
"g924"	5.40548796166999	-1.21159785220843	-10.3877794020655	5.16316505567211	4.77467302473398	32.116857628638
"g925"	-2.19143326674745	-4.29909965388995	-8.62665962509923	4.84523911074848	9.91439569350937	-0.0955044474283926
"g926"	-7.03049435362834	3.02501674316294	-1.95819719649592	18.5906332435534	4.00647494606164	0.301359427509345
"g927"	-1.69802673109629	1.4762444417237	-2.12403982907019	2.51876048906061	-7.1954612023008	0.673560817631856
"g928"	21.363676012611	-5.62668559713292	1.32507501820006	-10.169674102839	6.08165883153378	-4.67652435781587
"g929"	-7.04861851165836	-9.55418022526423	-1.12464854602453	5.13695506092204	-30.8609380749751	-10.094465284765
"g930"	0.551929400404791	-2.30457180437811	-3.11196770323123	1.32742743616496	0.879493888822121	3.33710298603413
"g931"	1.2219668524493	6.08215816421187	-0.098660617257888	-14.4508663995285	-1.32300541756802	13.4486888037427
"g932"	-17.0903325936769	10.6443346022602	-2.72504581125209	-1.56967878674268	10.4212242224285	1.06864339729461
"g933"	-5.45363361007508	2.60469554354737	-17.3557502733655	-9.07956186568536	-10.2367959834519	3.87998851785028
"g934"	2.79925701999296	-3.95034735021782	2.60480022352883	10.1074285267233	10.6157356091047	-6.76397400199197
"g935"	-1.8954751860512	-2.86606929041366	-2.5115497303226	-16.9819490547601	17.4579894233719	-10.4699493468407
"g936"	-6.32238147134136	-0.445307355183393	-5.39608118286342	-6.2982107332792	-4.34820786824659	6.9532838432254
"g937"	6.77189012394678	7.3012351552668	-3.9920107148955	-7.86373288233104	14.9079491391763	8.29739586919655
"g938"	-3.94897213991875	-8.85643157054967	1.79831466753823	-14.0682502336035	5.69622580434898	6.07254613214482
"g939"	-8.96813551583834	9.40509858339919	11.2510463966372	-11.9097612745366	4.67742150039898	-9.76340437217124
"g940"	-14.3780937806863	10.2363183151737	3.02827425078375	-17.0332586672625	9.05151324801078	6.11804813139265
"g941"	-0.404770298459372	0.505172150080403	-2.88148452227059	3.2679694416138	-6.95013205031664	-4.18744941139061
"g942"	-1.53431702575366	-0.546178284399317	2.24526270674119	10.4317079791288	-14.3728653956875	1.47920113959812
"g943"	-1.08065624572919	-20.0967584791426	10.9799374390567	9.75245955931539	-17.4562999289773	6.7751136745833
"g944"	-10.7032244401475	10.8066904866361	2.03565616549632	3.19124365746269	14.9516593572277	3.5985477829624
"g945"	5.84544868880099	14.9867042077285	-0.384103190454809	-4.57903457202378	-7.79321142270336	6.2220470458606
"g946"	2.71687436552726	-8.66825014921482	-20.0857816176919	-4.86453855334681	-4.34770218196987	11.1159069369622
"g947"	-20.9633574955903	-13.8352996607191	-6.86843668374611	8.83793205457592	-5.05867992614002	2.35921077047122
"g948"	3.7926190268174	-0.797167849938035	-2.23816295158354	-14.6989039753025	6.45567022492671	14.6303576190397
"g949"	-8.10953646365587	24.1234449090433	5.19231960776569	23.1229751602107	-4.22531124992051	5.44282771335086
"g950"	4.45495731478345	-1.4512918935449	4.26430956833254	-8.14412782777026	10.3909683244546	4.67512420929144
"g951"	3.91995379855897	-9.56949930188194	-0.757546931374092	-1.65792314546239	6.93280071714044	2.38853003332678
"g952"	10.436460736087	11.1873945360434	-4.91257023432856	0.493091751390125	1.33073956944939	-4.09030459546604
"g953"	-16.3567017299263	-7.83815281222858	-3.41740428362059	-8.65385142151265	18.050697139835	-5.72433092254725
"g954"	3.02859340833481	7.20990088945477	-9.49952103142063	-1.07597291579584	0.922094126875977	22.7717919249449
"g955"	-11.7700344691216	-7.40340305337694	-9.96639895211621	10.361839350581	6.09900599734878	-4.24101341307407
"g956"	14.9000767877198	-15.1386537778582	-4.03603410075451	15.8467212222347	-1.39198304002855	8.80855984345717
"g957"	17.9651375924707	12.6540946702846	0.726738346805323	-10.0507683155707	1.62660132750561	-20.7887360564026
"g958"	0.411848858944285	-13.871289439895	-13.02380770346	4.32823583118905	-1.05097887124605	-3.64600513269498
"g959"	7.42969402491846	4.31660993609552	-6.583804517902	20.9265394713754	14.9422623553955	-4.90971950503851
"g960"	7.92723100706216	0.329856290370993	-0.815314053815502	-4.73372014192336	-4.39545371010071	-16.7085841410814
"g961"	12.4627472062254	16.6193198181433	-15.6925768942399	-0.237391180391463	24.1273013827654	4.47990344135724
"g962"	-3.18687012733406	2.78563203418546	-18.1378088875888	-1.43384706691008	10.0759415230246	-10.6995218161772
"g963"	12.5304273612207	-16.7082211968784	13.3579837934864	-0.0466705344770435	-14.2001947423555	-13.6624154491712
"g964"	-3.67808106103162	-11.1251539503177	4.82814219507682	3.22499095504516	14.7135134970632	6.49597745201554
"g965"	-14.0672038213692	-0.675021746808723	-3.36432784980845	2.63850406672198	4.27880174303221	0.372186439104902
"g966"	17.8404000492846	1.26522176773717	-8.49193973223152	25.9997229062655	17.5597214724356	2.79611931033794
"g967"	0.879639226709863	-1.36574451429765	-8.15405473810096	11.2877056311152	-13.9229934644955	8.04366885966351
"g968"	2.662045709611	10.4883953673709	10.0241092628149	-5.94896739357088	-1.96694559922008	-12.0366517663717
"g969"	5.2045798295813	-5.7545724240829	-7.95671181157007	-0.765092880933939	7.42890122186361	-5.4295675036794
"g970"	-19.3564337430322	14.8126646647237	1.1872440983396	11.5031249028379	0.63297006100184	6.59284009517878
"g971"	10.0065095216241	7.6275766500584	5.45878225880355	8.34084649007419	-6.11469247580099	7.74240544437843
"g972"	-11.2687508967076	-16.410686652641	-7.56987640886028	-8.21460043776699	20.4655789836687	-11.1805702568871
"g973"	9.56788529506837	-8.08562853707863	12.3165350976859	-2.51472917198538	11.0636423082455	-7.33896834689527
"g974"	-3.23256045282132	1.21156478326089	5.83071374447734	8.69894600404799	7.15989667962582	-0.373059660586337
"g975"	-7.19054461416123	2.53916053215976	1.77274649969241	-3.71317920517692	6.63223402932711	12.1286002089518
"g976"	8.25026331171376	9.97032046525218	11.6140120676759	-6.47012246829696	-6.68740697605104	-1.61282331409957
"g977"	-10.8134712057671	-12.3745925793003	-8.62210329033267	0.251899090835588	16.8410310264518	-2.26514351659661
"g978"	1.55423260514889	-2.16264871971843	8.6610819531894	0.431213510249615	-10.3107799736104	-5.12682892864721
"g979"	19.6001881548488	-1.63944054652469	10.1611428946935	19.9322675004938	-13.0651575005839	-1.00625911278629
"g980"	14.1686618289952	9.91955416063805	-4.9266091859112	2.4057117370959	0.967074272842844	9.58831204141373
"g981"	-10.4834215711371	17.8404350870299	13.3242207156517	5.14864759043085	9.83640529160868	4.96359586444697
"g982"	-7.71963443656659	-7.17950601376584	-3.54685151945677	8.14593405418141	13.1707472977036	7.52335604640751
"g983"	-3.20739703059178	-3.68525697386583	1.98641542031519	17.2890938186805	2.5781824655675	-1.0733764971475
"g984"	19.9611250043122	3.17420378960973	12.1868417709683	-6.14242976754573	-2.29163921900341	-11.1949439989169
"g985"	-9.3868707412989	-0.392663014055241	-2.89319971377991	-10.6470265063844	-7.14897452485896	25.73114909142
"g986"	-9.43183147825544	6.95041918402738	-8.14192268653807	-6.94002899161918	10.8027141367102	23.8298240620163
"g987"	18.096157427023	12.5905611280159	-19.7222861395589	0.486925877773427	-19.9496638141397	1.32067233537277
"g988"	-2.75384265132726	-2.29046811404571	19.0445837774043	-6.91878880001585	-9.4567232450346	-12.0725942799103
"g989"	-0.362084018598545	4.77760390836598	-9.85307394638451	-9.80384437535657	-2.86274608861465	0.248225906566504
"g990"	18.1854042815228	-9.06462656124967	12.0908883849647	-5.37495649302579	-5.12755591257576	-23.3526946277502
"g991"	17.5901636725906	4.99798541565618	-8.18899731479708	2.34529512503725	6.69295013117413	-1.28955704432871
"g992"	-5.93174120825284	-22.9031304476153	-7.39057956343634	7.95197519410263	-2.39791298631153	-3.35550392517142
"g993"	14.6391547675303	-1.31797803069642	4.63421276349638	-1.00078481546086	-6.8485558359554	0.527699218229187
"g994"	11.1313091991957	12.6885058572237	6.43924570965436	1.42035153655322	-1.19199629218338	-13.3338550275815
"g995"	0.884706046187949	-10.6351170268236	-6.28877196574313	-11.5403437800742	-2.08227058480341	3.24767310980423
"g996"	12.436169863487	3.29151749343733	-7.73003233373656	-1.77451524588517	-10.5092840282365	-3.9481837066274
"g997"	6.77846111431594	-12.9317942426668	7.31754925296918	1.96688791994348	7.84954214942266	-0.26982398943331
